Time (Sec);S15;S17;S18;S4;S26;S20;S19;S22;S29;S11;S5;S25;S16;S3;S2;S28;S21;S10;S1;S27;S23;S24;
13,000786666665858;89,74811119999819;87,48109119999717;98,31095599999776;98,71438319999757;99,92466399999785;98,23577919999775;99,91759999999783;87,91055679999698;92,67858399999625;92,67871279999625;96,70045599999783;99,92113199999784;58,29090239999578;63,911040800002304;72,9276735999969;99,92113199999784;87,40621439999717;99,92136079999784;19160,0;99,92123199999784;89,16411199999729;98,70991999999757;
14,000786666665485;86,29239119999801;85,7189935999969;96,5487583999975;97,50170319999714;99,91966399999768;96,4380591999975;99,91259999999767;86,69787679999655;92,67358399999608;92,67371279999608;93,33985599999765;99,91613199999767;55,74355919999551;63,431373600002225;72,52103119999686;99,91613199999767;85,60859439999692;99,91636079999768;19160,0;99,91623199999768;89,15911199999712;97,49723999999713;
15,000786666665112;82,88423119999783;83,88525119999665;94,71511599999724;96,2890231999967;99,91466399999752;94,64033919999724;99,9075999999975;85,48519679999612;92,66858399999592;92,66871279999592;89,93169599999747;99,91113199999751;53,775650399995236;63,431373600002225;72,52103119999686;99,91113199999751;83,81087439999666;99,91136079999751;19160,0;99,91123199999751;89,15411199999696;96,2845599999967;
16,000786666664744;79,47607119999765;82,12305359999638;92,91729599999698;95,07634319999627;99,90966399999735;92,84261919999699;99,90259999999734;84,27251679999569;92,66358399999575;92,66371279999575;86,5473159999973;99,90613199999734;51,85395919999497;63,431373600002225;72,52103119999686;99,90613199999734;82,0130543999964;99,90636079999734;19160,0;99,90623199999735;89,14911199999679;95,07187999999627;
17,00113466666424;75,97279119999746;81,65841039999637;91,11927599999672;93,86366319999584;99,90466399999718;91,04499919999674;99,89759999999717;83,05983679999525;92,65858399999559;92,65871279999558;83,18671599999712;99,90113199999718;50,29537359999479;63,431373600002225;72,52103119999686;99,90113199999718;81,04085679999648;99,90136079999718;19160,0;99,90123199999718;89,14411199999662;93,85919999999584;
18,001939999997155;73,19817839999735;81,65841039999637;89,52685359999651;92,65098319999541;99,89966399999702;89,24697919999647;99,892599999997;82,16245359999493;92,65358399999542;92,65371279999542;79,80270959999694;99,89613199999701;49,15366159999467;63,431373600002225;72,52103119999686;99,89613199999701;80,57410479999666;99,89636079999701;19160,0;99,89623199999701;89,13941199999647;92,6465199999954;
19,004139999996955;73,19817839999735;81,65841039999637;88,45538319999685;91,43830319999498;96,5283623999969;88,6634391999967;99,88759999999684;82,16245359999493;92,64858399999525;92,64871279999525;79,20760079999718;96,8817543999968;49,15366159999467;63,431373600002225;72,52103119999686;99,89113199999684;80,57410479999666;99,89136079999685;19160,0;98,65987199999697;89,13941199999647;91,43383999999497;
20,004139999996756;73,19817839999735;81,65841039999637;88,34944879999688;90,22562319999454;95,22772719999722;88,07999919999693;99,88269999999667;82,16245359999493;92,64358399999509;92,64371279999509;78,62416079999741;93,96522319999661;49,15366159999467;63,431373600002225;72,52103119999686;99,88613199999668;80,57410479999666;99,88636079999668;19160,0;97,42351199999692;89,13941199999647;90,24541359999455;
21,021939999996768;73,19817839999735;81,65841039999637;88,34944879999688;90,22562319999454;95,22772719999722;88,05666159999694;99,88269999999667;82,16245359999493;92,64348399999508;92,64371279999509;78,60082319999742;93,92953039999662;49,15366159999467;63,431373600002225;72,52103119999686;99,88613199999668;80,57410479999666;99,88636079999668;19160,0;97,39878479999692;89,13941199999647;90,24541359999455;
22,021939999996782;73,19817839999735;81,65841039999637;88,34944879999688;90,22562319999454;95,22772719999722;88,05666159999694;99,88269999999667;82,16245359999493;92,64348399999508;92,64371279999509;78,60082319999742;93,92953039999662;49,15366159999467;63,431373600002225;72,52103119999686;99,88613199999668;80,57410479999666;99,88636079999668;19160,0;97,39878479999692;89,13941199999647;90,24541359999455;
23,021939999996796;73,19817839999735;81,65841039999637;88,34944879999688;90,22562319999454;95,22772719999722;88,05666159999694;99,88269999999667;82,16245359999493;92,64348399999508;92,64371279999509;78,60082319999742;93,92953039999662;49,15366159999467;63,431373600002225;72,52103119999686;99,88613199999668;80,57410479999666;99,88636079999668;19160,0;97,39878479999692;89,13941199999647;90,24541359999455;
24,02193999999681;73,19817839999735;81,65841039999637;88,34944879999688;90,22562319999454;95,22772719999722;88,05666159999694;99,88269999999667;82,16245359999493;92,64348399999508;92,64371279999509;78,60082319999742;93,92953039999662;49,15366159999467;63,431373600002225;72,52103119999686;99,88613199999668;80,57410479999666;99,88636079999668;19160,0;97,39878479999692;89,13941199999647;90,24541359999455;
