Time (Sec);S15;S17;S18;S4;S26;S20;S19;S22;S29;S11;S5;S25;S16;S3;S2;S28;S21;S10;S1;S27;S23;S24;
10,003333333333254;72,67063999999834;99,94999999999834;99,94999999999834;99,94999999999834;99,94999999999834;99,94999999999834;99,94999999999834;99,94999999999834;72,67063999999834;72,67063999999834;99,74770879999834;99,94999999999834;72,67063999999834;99,94999999999834;99,74770879999834;99,94999999999834;99,94999999999834;99,94999999999834;19160,0;99,94999999999834;99,94999999999834;99,94999999999834;
11,003333333333233;65,84579999999818;99,94499999999817;99,94499999999817;99,94499999999817;99,94499999999817;99,94499999999817;99,94499999999817;99,94499999999817;65,84579999999818;65,84579999999818;99,74270879999817;99,94499999999817;65,84579999999818;99,94499999999817;99,74270879999817;99,94499999999817;99,94499999999817;99,94499999999817;19160,0;99,94499999999817;99,94499999999817;99,94499999999817;
12,003333333333211;59,02095999999801;99,93999999999801;99,93999999999801;99,93999999999801;99,93999999999801;99,93999999999801;99,93999999999801;99,93999999999801;59,02095999999801;59,02095999999801;99,737708799998;99,93999999999801;59,02095999999801;99,93999999999801;99,737708799998;99,93999999999801;99,93999999999801;99,93999999999801;19160,0;99,93999999999801;99,93999999999801;99,93999999999801;
13,002455999999857;52,19621999999785;99,93509999999785;99,93509999999785;93,11525999999785;99,93509999999785;99,93509999999785;99,93509999999785;93,11525999999785;59,01605999999785;59,01605999999785;92,91286879999784;99,93509999999785;52,19621999999785;99,93509999999785;92,91286879999784;99,93509999999785;99,93509999999785;99,93509999999785;19160,0;99,93509999999785;99,93509999999785;93,11525999999785;
14,002455999999835;45,371379999997686;99,93009999999768;99,93009999999768;86,29041999999768;99,93009999999768;99,93009999999768;99,93009999999768;86,29041999999768;59,011059999997684;59,011059999997684;86,08802879999767;99,93009999999768;45,371379999997686;99,93009999999768;86,08802879999767;99,93009999999768;99,93009999999768;99,93009999999768;19160,0;99,93009999999768;99,93009999999768;86,29041999999768;
15,002455999999814;38,54653999999752;99,92509999999751;99,92509999999751;79,46557999999752;99,92509999999751;99,92509999999751;99,92509999999751;79,46557999999752;59,00605999999752;59,00605999999752;79,26318879999751;99,92509999999751;38,54653999999752;99,92509999999751;79,26318879999751;99,92509999999751;99,92509999999751;99,92509999999751;19160,0;99,92509999999751;99,92509999999751;79,46557999999752;
16,002455999999793;31,721699999997362;99,92009999999735;99,92009999999735;72,64073999999735;99,92009999999735;99,92009999999735;99,92009999999735;72,64073999999735;59,00105999999735;59,00105999999735;72,43834879999734;99,92009999999735;31,721699999997362;99,92009999999735;72,43834879999734;99,92009999999735;99,92009999999735;99,92009999999735;19160,0;99,92009999999735;99,92009999999735;72,64073999999735;
17,002455999999594;24,896859999997375;99,91509999999718;99,91509999999718;65,81589999999719;99,91509999999718;99,91509999999718;99,91509999999718;65,81589999999719;58,996059999997186;58,996059999997186;65,61350879999718;99,91509999999718;24,896859999997375;99,91509999999718;65,61350879999718;99,91509999999718;99,91509999999718;99,91509999999718;19160,0;99,91509999999718;99,91509999999718;65,81589999999719;
18,002455999999395;18,072019999997387;99,91009999999702;99,91009999999702;58,99105999999702;99,91009999999702;99,91009999999702;99,91009999999702;58,99105999999702;58,99105999999702;58,99105999999702;58,78866879999701;99,91009999999702;18,072019999997387;99,91009999999702;58,78866879999701;99,91009999999702;99,91009999999702;99,91009999999702;19160,0;99,91009999999702;99,91009999999702;58,99105999999702;
19,00328933333253;18,0670199999974;99,90509999999685;99,90509999999685;52,166219999996855;99,90509999999685;99,90509999999685;99,90509999999685;58,986059999996854;58,986059999996854;58,986059999996854;58,783668799996846;93,08525999999685;18,0670199999974;99,90509999999685;58,783668799996846;99,90509999999685;99,90509999999685;99,90509999999685;19160,0;93,08525999999685;99,90509999999685;52,166219999996855;
20,003289333332333;18,06201999999741;99,90009999999668;99,90009999999668;45,34137999999669;99,90009999999668;99,90009999999668;99,90009999999668;58,98105999999669;58,98105999999669;58,98105999999669;58,77876879999668;86,26041999999669;18,06201999999741;99,90009999999668;58,77876879999668;99,90009999999668;99,90009999999668;99,90009999999668;19160,0;86,26041999999669;99,90009999999668;45,34137999999669;
21,003289333332347;18,06201999999741;99,90009999999668;99,90009999999668;45,34137999999669;99,90009999999668;99,90009999999668;99,90009999999668;58,98105999999669;58,98105999999669;58,98105999999669;58,77876879999668;86,26041999999669;18,06201999999741;99,90009999999668;58,77876879999668;99,90009999999668;99,90009999999668;99,90009999999668;19160,0;86,26041999999669;99,90009999999668;45,34137999999669;
22,00328933333236;18,06201999999741;99,90009999999668;99,90009999999668;45,34137999999669;99,90009999999668;99,90009999999668;99,90009999999668;58,98105999999669;58,98105999999669;58,98105999999669;58,77876879999668;86,26041999999669;18,06201999999741;99,90009999999668;58,77876879999668;99,90009999999668;99,90009999999668;99,90009999999668;19160,0;86,26041999999669;99,90009999999668;45,34137999999669;
23,003289333332376;18,06201999999741;99,90009999999668;99,90009999999668;45,34137999999669;99,90009999999668;99,90009999999668;99,90009999999668;58,98105999999669;58,98105999999669;58,98105999999669;58,77876879999668;86,26041999999669;18,06201999999741;99,90009999999668;58,77876879999668;99,90009999999668;99,90009999999668;99,90009999999668;19160,0;86,26041999999669;99,90009999999668;45,34137999999669;
24,00328933333239;18,06201999999741;99,90009999999668;99,90009999999668;45,34137999999669;99,90009999999668;99,90009999999668;99,90009999999668;58,98105999999669;58,98105999999669;58,98105999999669;58,77876879999668;86,26041999999669;18,06201999999741;99,90009999999668;58,77876879999668;99,90009999999668;99,90009999999668;99,90009999999668;19160,0;86,26041999999669;99,90009999999668;45,34137999999669;
25,003289333332404;18,06201999999741;99,90009999999668;99,90009999999668;45,34137999999669;99,90009999999668;99,90009999999668;99,90009999999668;58,98105999999669;58,98105999999669;58,98105999999669;58,77876879999668;86,26041999999669;18,06201999999741;99,90009999999668;58,77876879999668;99,90009999999668;99,90009999999668;99,90009999999668;19160,0;86,26041999999669;99,90009999999668;45,34137999999669;
26,003289333332418;18,06201999999741;99,90009999999668;99,90009999999668;45,34137999999669;99,90009999999668;99,90009999999668;99,90009999999668;58,98105999999669;58,98105999999669;58,98105999999669;58,77876879999668;86,26041999999669;18,06201999999741;99,90009999999668;58,77876879999668;99,90009999999668;99,90009999999668;99,90009999999668;19160,0;86,26041999999669;99,90009999999668;45,34137999999669;
27,003289333332432;18,06201999999741;99,90009999999668;99,90009999999668;45,34137999999669;99,90009999999668;99,90009999999668;99,90009999999668;58,98105999999669;58,98105999999669;58,98105999999669;58,77876879999668;86,26041999999669;18,06201999999741;99,90009999999668;58,77876879999668;99,90009999999668;99,90009999999668;99,90009999999668;19160,0;86,26041999999669;99,90009999999668;45,34137999999669;
28,003289333332447;18,06201999999741;99,90009999999668;99,90009999999668;45,34137999999669;99,90009999999668;99,90009999999668;99,90009999999668;58,98105999999669;58,98105999999669;58,98105999999669;58,77876879999668;86,26041999999669;18,06201999999741;99,90009999999668;58,77876879999668;99,90009999999668;99,90009999999668;99,90009999999668;19160,0;86,26041999999669;99,90009999999668;45,34137999999669;
29,00328933333246;18,06201999999741;99,90009999999668;99,90009999999668;45,34137999999669;99,90009999999668;99,90009999999668;99,90009999999668;58,98105999999669;58,98105999999669;58,98105999999669;58,77876879999668;86,26041999999669;18,06201999999741;99,90009999999668;58,77876879999668;99,90009999999668;99,90009999999668;99,90009999999668;19160,0;86,26041999999669;99,90009999999668;45,34137999999669;
